,Name,Mode,Meander_Rsh,ClMet_Rsh_std,ClMet_Rsh_rot,VDPEdge_std,VDPEdge_rot,LineW_Edge_std,LineW_Edge_rot,VDPBulk_std,VDPBulk_rot,VDPBulk_ResF1081,VDPBulk_ResF1218,Diode_I600,Diode_Cap,Diode_Vdep,Diode_Rho_Bulk
241,VPX35716_001_2-S_HM_W_Left,Quick,,,,,,,,69.8291,69.6582,3.3652900000000003,3.76393,0.309339,2.7534799999999997,216.36599999999999,3916.9644776732503
242,VPX35716_010_2-S_HM_E_Left,Quick,,,,,,,,69.2415,69.9413,3.3369699999999995,3.7322599999999997,0.501875,2.78048,224.49599999999998,3775.11374891424
243,VPX35716_010_2-S_HM_W_Left,Quick,,,,,,,,69.8107,70.3415,3.3644,3.76294,0.443812,2.7681400000000003,225.359,3760.65715669776
244,VPX35716_022_2-S_HM_E_Left,Quick,,,,,,,,67.6029,67.7607,3.258,3.64393,0.6877409999999999,2.75983,227.03,3732.97773940118
245,VPX35716_022_2-S_HM_W_Left,Quick,,,,,,,,68.6757,68.59100000000001,3.3097,3.7017599999999997,0.414825,2.76598,230.477,3677.1475512795205
246,VPX35716_041_2-S_HM_E_Left,Quick,,,,,,,,68.8713,68.7824,3.3191300000000004,3.7123,0.604196,2.75219,219.989,3852.45596905414
247,VPX35716_041_2-S_HM_W_Left,Quick,,,,,,,,68.6395,68.9053,3.30795,3.69981,0.482811,1.79267,288.95099999999996,2933.01610368627
248,VPX35716_049_2-S_HM_E_Left,Quick,,,,,,,,69.8473,70.1534,3.36616,3.76491,0.49791199999999997,2.74693,232.329,3647.8353377161297
249,VPX35716_049_2-S_HM_W_Left,Quick,,,,,,,,70.7673,69.6477,3.4105,3.8145,0.387606,2.74748,233.834,3624.35717721226
250,VPX35716_004_2-S_HM_E_Left,Extended,0.26856599999999997,17.1005,16.9325,1.1764700000000001,1.20515,44.7396,45.8305,70.3477,69.1991,3.39028,3.7918800000000004,0.477253,2.74483,227.637,3723.02365685829
251,VPX35716_004_2-S_HM_W_Left,Extended,0.266857,17.3886,17.3793,1.19546,1.1839899999999999,46.4075,45.9623,69.6742,69.8973,3.35782,3.75558,0.44790399999999997,2.74598,226.58700000000002,3740.2760801645795
252,VPX35716_017_2-S_HM_E_Left,Extended,0.262878,17.4026,17.1471,1.21799,1.22446,46.1834,46.4289,69.8028,69.2613,3.3640199999999996,3.76251,0.148566,2.72931,206.09799999999998,4112.11140416817
253,VPX35716_017_2-S_HM_W_Left,Extended,0.26398299999999997,17.4038,17.6395,1.20919,1.20085,46.7983,46.4755,71.1664,71.5993,3.4297400000000002,3.83601,0.319257,2.7489,227.308,3728.41226959126
254,VPX35716_031_2-S_HM_E_Left,Extended,0.264991,17.37,17.2265,1.21897,1.2197,46.4058,46.4338,71.8622,71.8518,3.4632699999999996,3.8735199999999996,0.518648,2.77471,212.13,3995.18189872366
255,VPX35716_031_2-S_HM_W_Left,Extended,0.26934400000000003,17.706,17.5566,1.2003,1.1998,46.3396,46.3202,73.4252,72.8564,3.5386,3.9577699999999996,0.44331099999999996,2.7696,211.071,4015.2268012955396
256,VPX35716_045_2-S_HM_E_Left,Extended,0.254786,17.3863,17.250999999999998,1.2304700000000002,1.22661,47.0415,46.8939,70.6888,70.253,3.4067199999999995,3.8102699999999996,0.519714,2.74455,228.665,3706.28620985394
257,VPX35716_045_2-S_HM_W_Left,Extended,0.259349,17.7468,17.7526,1.21745,1.21179,47.0662,46.8475,69.4074,68.9184,3.34496,3.7412,0.051897000000000006,2.97855,219.803,3855.71596464221
258,VPX36243_005_2-S_HM_E_Left,Extended,0.237724,16.3993,16.18,1.2509299999999999,1.24637,46.7262,46.5558,63.39,63.5701,3.05497,3.41685,0.8466049999999999,2.73467,247.967,3.42194
259,VPX36243_005_2-S_HM_W_Left,Extended,0.24561,16.831,16.6245,1.20554,1.2034,46.5172,46.4349,64.3091,64.2903,3.0992599999999997,3.46639,0.525135,2.75429,241.243,3.576
260,VPX36243_015_2-S_HM_E_Left,Extended,0.24016500000000002,16.6128,16.6432,1.2450299999999999,1.24726,46.5376,46.6209,63.7153,63.6536,3.07064,3.4343800000000004,0.780338,2.75821,246.11599999999999,3.5486199999999997
261,VPX36243_015_2-S_HM_W_Left,Extended,0.248067,16.9978,16.852,1.20354,1.20885,46.4998,46.7049,63.795,63.613,3.07449,3.43868,0.513439,2.73926,250.47099999999998,3.50359
262,VPX36243_026_2-S_HM_E_Left,Extended,0.238581,16.6502,16.3807,1.27108,1.26171,46.1378,45.7978,65.5124,65.4313,3.15725,3.53125,0.79215,2.75195,248.995,3.4527900000000002
263,VPX36243_026_2-S_HM_W_Left,Extended,0.244952,16.6595,16.579,1.19743,1.20259,46.0258,46.224,65.54,65.2316,3.1585799999999997,3.53274,0.254307,2.71295,254.52700000000002,3.3707800000000003
264,VPX36243_035_2-S_HM_E_Left,Extended,0.236033,16.4565,16.2885,1.25549,1.25461,46.645,46.6121,63.3391,63.713,3.05251,3.41411,0.8800969999999999,2.8056400000000004,243.955,3.5023400000000002
265,VPX36243_035_2-S_HM_W_Left,Extended,0.24223699999999998,16.6735,16.607,1.19375,1.20012,46.2738,46.5207,62.2752,62.7366,3.00124,3.35676,0.528656,2.73745,241.71599999999998,3.5274699999999997
266,VPX36243_003_2-S_HM_E_Left,Quick,,,,,,,,63.3184,63.2492,3.05151,3.41299,0.548725,2.7119999999999997,247.53799999999998,3.44213
267,VPX36243_003_2-S_HM_W_Left,Quick,,,,,,,,64.5911,64.3188,3.11285,3.48159,0.455926,2.73643,241.012,3.56716
268,VPX36243_011_2-S_HM_E_Left,Quick,,,,,,,,62.3606,62.2447,3.00535,3.36136,0.7205560000000001,2.7450200000000002,247.834,3.43089
269,VPX36243_011_2-S_HM_W_Left,Quick,,,,,,,,62.1793,62.3363,2.99662,3.3515900000000003,0.388315,2.72055,251.237,3.3867599999999998
270,VPX36243_020_2-S_HM_E_Left,Quick,,,,,,,,63.1795,63.4477,3.04482,3.4055,0.749578,2.77845,245.886,3.46046
271,VPX36243_020_2-S_HM_W_Left,Quick,,,,,,,,63.2481,63.7974,3.04813,3.4092,0.438646,2.72812,246.815,3.44743
272,VPX36243_031_2-S_HM_E_Left,Quick,,,,,,,,61.4208,61.6511,2.96007,3.31071,0.789622,2.76655,247.583,3.43675
273,VPX36243_031_2-S_HM_W_Left,Quick,,,,,,,,60.8628,61.5686,2.93317,3.2806300000000004,0.421012,2.7129,256.788,3.31126
274,VPX36243_040_2-S_HM_E_Left,Quick,,,,,,,,62.7335,62.6016,3.02333,3.3814599999999997,0.7637970000000001,2.76198,255.417,3.3267300000000004
275,VPX36243_040_2-S_HM_W_Left,Quick,,,,,,,,63.0543,62.3119,3.03879,3.39875,0.575104,2.71729,248.09599999999998,3.4249
276,VPX35721_002_2-S_HM_E_Left,Extended,0.25735,17.258,17.1798,1.29098,1.30782,46.4621,47.068000000000005,74.4621,74.9896,3.58857,4.01366,0.219942,2.76171,235.14700000000002,3604.1197045943604
277,VPX35721_002_2-S_HM_W_Left,Extended,0.264751,17.6313,17.3793,1.27925,1.29003,46.3359,46.7263,75.6265,75.8574,3.64468,4.07642,0.562592,2.8244,217.59799999999998,3894.7873426053998
278,VPX35721_012_2-S_HM_E_Left,Extended,0.254605,17.4166,17.1553,1.29189,1.30292,46.683,47.0814,76.6359,75.6705,3.6933300000000004,4.1308300000000004,0.296546,2.76593,229.062,3699.86264057875
279,VPX35721_012_2-S_HM_W_Left,Extended,0.259361,17.5251,17.7153,1.27519,1.2893299999999999,46.3452,46.8591,75.4707,75.54899999999999,3.63717,4.06802,0.558469,2.86298,216.84,3908.40221442654
280,VPX35721_020_2-S_HM_E_Left,Extended,0.24168,16.9803,16.9266,1.26976,1.27186,46.827,46.9044,72.5682,71.9238,3.49729,3.9115699999999998,0.30600700000000003,2.7665,231.732,3657.23308035252
281,VPX35721_020_2-S_HM_W_Left,Extended,0.249038,17.3863,17.244,1.26542,1.2529299999999999,47.203,46.736999999999995,73.8458,73.1701,3.5588599999999997,3.98044,0.5466810000000001,2.8248599999999997,221.415,3827.6446319185707
282,VPX35721_033_2-S_HM_E_Left,Extended,0.247552,17.0981,16.9406,1.27719,1.28093,46.8091,46.9459,73.0474,73.22399999999999,3.5203800000000003,3.9374,0.240306,2.74657,219.328,3864.0663124464295
283,VPX35721_033_2-S_HM_W_Left,Extended,0.250372,17.1331,17.1133,1.27095,1.27445,45.9508,46.0773,73.0758,72.6056,3.52175,3.9389300000000005,0.5357729999999999,2.86936,205.00099999999998,4134.11610761045
284,VPX35721_006_2-S_HM_E_Left,Quick,,,,,,,,75.1682,75.6398,3.62259,4.0517199999999995,0.336856,2.76421,220.766,3838.8970048660203
285,VPX35721_006_2-S_HM_W_Left,Quick,,,,,,,,75.9347,76.0081,3.6595400000000002,4.093030000000001,0.5106,2.8108299999999997,217.63299999999998,3894.16097823515
286,VPX35721_016_2-S_HM_E_Left,Quick,,,,,,,,74.1401,74.1284,3.57305,3.9963,0.29026799999999997,2.7962599999999997,220.977,3835.2314321230297
287,VPX35721_016_2-S_HM_W_Left,Quick,,,,,,,,75.3394,74.4442,3.63085,4.06095,0.07205800000000001,2.9666200000000003,239.26,3542.1630702008297
288,VPX35721_025_2-S_HM_E_Left,Quick,,,,,,,,71.4787,72.7837,3.4447900000000002,3.85285,0.237577,2.77267,240.185,3528.52149874576
289,VPX35721_025_2-S_HM_W_Left,Quick,,,,,,,,69.8408,69.8014,3.36585,3.76456,0.5586800000000001,2.79929,225.99599999999998,3750.0572407310297
290,VPX35721_039_2-S_HM_E_Left,Quick,,,,,,,,72.2599,72.1899,3.4824300000000004,3.89495,0.36342199999999997,2.76483,215.137,3939.34068140883
291,VPX35721_039_2-S_HM_W_Left,Quick,,,,,,,,72.1182,72.923,3.4756099999999996,3.88732,0.587346,2.84348,216.325,3917.70685855195
292,VPX35721_047_2-S_HM_E_Left,Quick,,,,,,,,75.5978,75.4321,3.6433,4.07488,0.274636,2.76452,228.102,3715.43404343781
293,VPX35721_047_2-S_HM_W_Left,Quick,,,,,,,,75.6344,74.9202,3.64506,4.07685,0.089796,2.86895,212.929,3980.1902802166496
294,VPX38870_005_2-S_HM_E_Left,Quick,,,,,,,,86.1287,85.3791,4.15081,4.64251,0.162923,2.79324,207.081,4.10039
295,VPX38870_005_2-S_HM_W_Left,Quick,,,,,,,,87.3789,87.6449,4.211069999999999,4.7099,0.196379,2.81198,190.862,4.44885
296,VPX38870_019_2-S_HM_E_Left,Quick,,,,,,,,87.3518,85.654,4.20976,4.70844,0.187377,2.8028299999999997,235.03,3.6153
297,VPX38870_019_2-S_HM_W_Left,Quick,,,,,,,,86.5339,86.4725,4.17034,4.66435,0.324011,2.8064299999999998,213.31900000000002,3.95571
298,VPX38870_035_2-S_HM_E_Left,Quick,,,,,,,,89.0412,89.288,4.291180000000001,4.7995,0.261391,2.80305,193.65599999999998,4.37556
299,VPX38870_035_2-S_HM_W_Left,Quick,,,,,,,,89.84299999999999,88.5456,4.32982,4.84272,0.305775,2.7986,185.805,4.5731
300,VPX38870_044_2-S_HM_E_Left,Quick,,,,,,,,91.6561,90.0587,4.4172,4.94045,0.18476900000000002,2.78505,210.99099999999999,4.049519999999999
301,VPX38870_044_2-S_HM_W_Left,Quick,,,,,,,,90.84100000000001,91.7195,4.37792,4.89651,0.29646500000000003,2.80993,184.952,4.61646
302,VPX38870_013_2-S_HM_E_Left,Extended,0.250103,16.9873,16.859,1.1861,1.18618,46.2538,46.257,87.2818,86.9632,4.20639,4.70467,0.211948,2.7816400000000003,236.107,3.59881
303,VPX38870_013_2-S_HM_W_Left,Extended,0.254931,17.1693,17.23,1.14259,1.14648,46.2882,46.4461,85.777,86.994,4.13387,4.62355,0.309609,2.78507,211.205,4.01476
304,VPX38870_026_2-S_HM_E_Left,Extended,0.24788000000000002,17.0596,16.8858,1.18403,1.19459,45.9525,46.3627,89.8745,91.1127,4.33134,4.8444199999999995,0.168907,2.78669,203.493,4.166919999999999
305,VPX38870_026_2-S_HM_W_Left,Extended,0.256841,17.3665,17.4166,1.15926,1.16464,46.5702,46.7863,90.3494,90.7806,4.35423,4.870019999999999,0.307014,2.80226,185.372,4.59965
306,VPX38870_034_2-S_HM_E_Left,Extended,0.247536,17.097,16.8368,1.18461,1.18828,46.0311,46.1739,88.0705,89.2635,4.2444,4.74718,0.164327,2.77979,209.215,4.05016
307,VPX38870_034_2-S_HM_W_Left,Extended,0.257188,17.6511,17.58,1.1567100000000001,1.1588,46.7684,46.8529,89.6373,88.6112,4.3199,4.8316300000000005,0.33161599999999997,2.79488,188.24400000000003,4.52634
308,VPX37401_005_2-S_HM_E_Left,Quick,,,,,,,,78.282,77.9685,3.7726599999999997,4.2195599999999995,0.220835,2.7689999999999997,210.718,4.01847
309,VPX37401_005_2-S_HM_W_Left,Quick,,,,,,,,78.0271,77.765,3.7603699999999995,4.20582,0.335181,2.94517,187.72400000000002,4.50131
310,VPX37401_014_2-S_HM_E_Left,Quick,,,,,,,,73.8441,74.0586,3.5587800000000005,3.98035,0.198356,2.75933,216.283,3.9015
311,VPX37401_014_2-S_HM_W_Left,Quick,,,,,,,,74.0481,73.4817,3.56861,3.99134,0.323625,2.95681,194.71400000000003,4.34574
312,VPX37401_028_2-S_HM_E_Left,Quick,,,,,,,,75.2546,73.6972,3.62676,4.056369999999999,0.201149,2.74693,219.907,3.86124
313,VPX37401_028_2-S_HM_W_Left,Quick,,,,,,,,74.8959,74.0196,3.6094699999999995,4.03704,0.291404,3.05619,190.032,4.47755
314,VPX37401_035_2-S_HM_E_Left,Quick,,,,,,,,72.7729,73.8512,3.50716,3.9226099999999997,0.320729,2.75336,216.858,3.93725
315,VPX37401_035_2-S_HM_W_Left,Quick,,,,,,,,74.2688,73.9013,3.57925,4.00324,0.3271,2.97981,193.877,4.39484
316,VPX37401_009_2-S_HM_E_Left,Extended,0.26422399999999996,17.7526,17.6838,1.2161899999999999,1.21869,46.4144,46.5097,79.0981,79.3011,3.81199,4.26355,0.132773,2.74064,210.45,4.01243
317,VPX37401_009_2-S_HM_W_Left,Extended,0.25590300000000005,17.2638,17.180999999999997,1.0447899999999999,1.15493,42.1222,46.5628,79.0115,79.5011,3.80781,4.25888,0.33323,2.97086,182.955,4.59621
318,VPX37401_026_2-S_HM_E_Left,Extended,0.268636,17.7165,17.4201,1.21702,1.21109,46.175,45.9502,72.4478,72.9437,3.49149,3.9050800000000003,0.162482,2.7418299999999998,218.27,3.85793
319,VPX37401_026_2-S_HM_W_Left,Extended,0.26105,17.4271,17.3793,1.17276,1.18454,45.6022,46.0604,73.8904,73.5269,3.56101,3.98284,0.28916,3.0435,184.745,4.62165
320,VPX37401_041_2-S_HM_E_Left,Extended,0.25749299999999997,17.7736,17.7351,1.23746,1.23615,47.2932,47.2432,74.7319,74.9299,3.6015699999999997,4.0282,0.232942,2.7644,218.481,3.9107
321,VPX37401_041_2-S_HM_W_Left,Extended,0.252267,17.5205,17.3793,1.18179,1.18069,46.2707,46.2278,74.2348,74.4626,3.57761,4.00141,0.31942800000000005,2.9729,195.007,4.36031
322,VPX38872_042_2-S_HM_E_Left,Extended,0.25428,17.132,17.0865,1.21745,1.21885,45.5323,45.5847,87.6923,87.961,4.22617,4.72679,0.184618,2.77536,202.145,4.19761
323,VPX38872_042_2-S_HM_W_Left,Extended,0.25402399999999997,17.6126,17.3058,1.20805,1.2018,45.1362,44.903,86.861,86.4043,4.18611,4.68198,0.201779,2.78602,201.715,4.20948
324,VPX38872_037_2-S_HM_E_Left,Quick,,,,,,,,87.62299999999999,86.8459,4.22283,4.72306,0.174794,2.7889999999999997,195.075,4.35577
325,VPX38872_037_2-S_HM_W_Left,Quick,,,,,,,,87.2042,86.1003,4.20265,4.700480000000001,0.192985,2.792,197.96200000000002,4.29522
326,VPX38876_005_2-S_HM_E_Left,Quick,,,,,,,,78.5387,78.7292,3.7850300000000003,4.2334,0.267142,2.7919,218.53400000000002,3.8935800000000005
327,VPX38876_005_2-S_HM_W_Left,Quick,,,,,,,,79.4713,79.0392,3.82997,4.28366,0.314977,2.8092599999999996,211.273,4.0274
328,VPX38876_027_2-S_HM_E_Left,Quick,,,,,,,,79.8593,79.7838,3.84867,4.3045800000000005,0.248665,2.78117,205.231,4.14882
329,VPX38876_027_2-S_HM_W_Left,Quick,,,,,,,,77.9673,78.1803,3.75749,4.2026,0.303532,2.78174,232.648,3.5718
330,VPX38876_034_2-S_HM_E_Left,Extended,0.259768,17.5671,17.3035,1.20515,1.2025700000000001,46.0918,45.9932,79.293,79.431,3.8213800000000004,4.27405,0.210011,2.76669,202.43900000000002,4.16253
331,VPX38876_034_2-S_HM_W_Left,Extended,0.264755,17.7643,17.664,1.17162,1.16283,46.3567,46.0086,80.9769,79.9077,3.90254,4.36482,0.363493,2.80324,200.593,4.22717
332,VPX38876_046_2-S_HM_E_Left,Extended,0.24865,17.4493,17.5158,1.21281,1.21359,45.8608,45.8903,81.4383,80.0408,3.9247699999999996,4.38969,0.248477,2.7944299999999997,201.87,4.21208
333,VPX38876_046_2-S_HM_W_Left,Extended,0.255483,17.7526,18.0139,1.16676,1.1751,46.1461,46.476000000000006,79.5807,80.0228,3.83525,4.28956,0.24898800000000001,2.79998,204.06900000000002,4.181109999999999
334,VPX38196_001_2-S_HM_E_Left,Quick,,,,,,,,76.8214,77.473,3.7022699999999995,4.14083,0.260341,2.76681,203.113,4.1256699999999995
335,VPX38196_001_2-S_HM_W_Left,Quick,,,,,,,,79.2665,78.6355,3.8201,4.27262,0.21626599999999999,2.84295,203.328,4.17897
336,VPX38196_016_2-S_HM_E_Left,Quick,,,,,,,,78.6541,78.0548,3.7905900000000003,4.2396199999999995,0.198208,2.75452,217.96599999999998,3.9361900000000003
337,VPX38196_016_2-S_HM_W_Left,Quick,,,,,,,,75.2302,76.491,3.6255800000000002,4.05506,0.201522,2.91067,197.005,4.22691
338,VPX38196_029_2-S_HM_E_Left,Quick,,,,,,,,80.3204,80.5645,3.8709,4.32943,0.189844,2.75336,204.162,4.179209999999999
339,VPX38196_029_2-S_HM_W_Left,Quick,,,,,,,,80.9635,80.3538,3.9018900000000003,4.3641,0.177724,2.92795,190.611,4.49178
340,VPX38196_030_2-S_HM_E_Left,Quick,,,,,,,,78.1736,78.5494,3.76744,4.2137199999999995,0.231963,2.76317,199.505,4.23844
341,VPX38196_030_2-S_HM_W_Left,Quick,,,,,,,,79.2722,79.07600000000001,3.82038,4.272930000000001,0.225363,2.84519,197.9,4.29657
342,VPX38196_002_2-S_HM_E_Left,Extended,0.257943,17.1238,17.1051,1.23624,1.23994,46.2791,46.4176,81.2421,81.6666,3.91532,4.37911,0.323536,2.77488,205.09,4.19484
343,VPX38196_002_2-S_HM_W_Left,Extended,0.25927,17.4166,17.1553,1.20089,1.2040799999999998,46.9431,47.0676,79.7339,80.1264,3.84263,4.29782,0.23571999999999999,2.7964,209.657,4.03601
344,VPX38196_005_2-S_HM_E_Left,Extended,0.24914,17.377,17.2883,1.07541,1.23411,39.806999999999995,45.6812,79.5667,79.9076,3.83457,4.2888,0.18096199999999998,2.75088,212.347,4.00148
345,VPX38196_005_2-S_HM_W_Left,Extended,0.253664,17.3758,17.2125,1.19797,1.19716,46.6352,46.6039,80.3206,79.1261,3.87091,4.32944,0.218306,2.91007,197.981,4.30075
346,VPX38196_019_2-S_HM_E_Left,Extended,0.23938800000000002,17.5205,17.2696,1.22712,1.235,45.8108,46.1048,79.5679,80.8376,3.83463,4.288869999999999,0.197572,2.76631,203.87599999999998,4.1879599999999995
347,VPX38196_019_2-S_HM_W_Left,Extended,0.24340799999999999,17.7526,17.6126,1.2067299999999999,1.20333,46.4905,46.3597,81.0163,80.4716,3.9044300000000005,4.3669400000000005,0.237027,2.87088,202.37400000000002,4.22779
348,VPX38199_003_2-S_HM_E_Left,Quick,,,,,,,,93.8169,96.0267,4.52134,5.05692,0.154393,2.75814,175.588,4.75243
349,VPX38199_003_2-S_HM_W_Left,Quick,,,,,,,,93.6047,94.9092,4.5111099999999995,5.04548,0.249166,2.7751200000000003,216.642,3.87612
350,VPX38199_015_2-S_HM_E_Left,Quick,,,,,,,,97.9974,98.634,4.72281,5.28226,0.153139,2.77021,173.076,4.8721
351,VPX38199_015_2-S_HM_W_Left,Quick,,,,,,,,98.98200000000001,100.318,4.7702599999999995,5.33533,0.198976,2.78079,209.49200000000002,4.03918
352,VPX38199_027_2-S_HM_E_Left,Quick,,,,,,,,87.103,87.7076,4.197769999999999,4.69503,0.200898,2.78817,189.778,4.47116
353,VPX38199_027_2-S_HM_W_Left,Quick,,,,,,,,88.5383,87.9268,4.26694,4.7724,0.35033400000000003,2.7845,198.459,4.2815
354,VPX38199_047_2-S_HM_E_Left,Quick,,,,,,,,85.4859,85.6312,4.11984,4.60786,0.228935,2.78238,194.75099999999998,4.3781300000000005
355,VPX38199_047_2-S_HM_W_Left,Quick,,,,,,,,84.8838,85.5171,4.09082,4.57541,0.370601,2.7808599999999997,220.889,3.85741
356,VPX38199_019_2-S_HM_E_Left,Extended,0.264664,17.4505,17.3641,1.22915,1.22419,45.8533,45.6683,97.3442,98.2509,4.691330000000001,5.24705,0.151282,2.7671,175.06,4.79681
357,VPX38199_019_2-S_HM_W_Left,Extended,0.265811,17.5251,17.6546,1.17878,1.18336,45.6011,45.7784,99.0287,98.7839,4.77251,5.33785,0.22060700000000003,2.7873799999999997,218.304,3.8734599999999997
358,VPX38199_039_2-S_HM_E_Left,Extended,0.25951399999999997,17.7526,17.5006,1.16458,1.17537,46.5159,46.9469,86.6038,86.9645,4.17371,4.66812,0.24936999999999998,2.7824299999999997,195.40900000000002,4.36642
359,VPX38199_039_2-S_HM_W_Left,Extended,0.26864699999999997,18.1259,18.0594,1.14436,1.39866,46.3512,56.6514,87.3046,87.2129,4.20749,4.70589,0.37253800000000004,2.7621,214.28,3.9901199999999997
360,VPX38199_043_2-S_HM_E_Left,Extended,0.261856,17.6173,17.5426,1.17229,1.16707,45.6507,45.4476,84.5154,84.0364,4.0730699999999995,4.55555,0.235988,2.75698,193.243,4.3697099999999995
361,VPX38199_043_2-S_HM_W_Left,Extended,0.268054,17.9334,17.9043,1.13865,1.15095,47.0805,47.5889,84.1761,84.3441,4.056719999999999,4.53726,0.31645500000000004,2.75757,215.83700000000002,3.9313300000000004
362,VPX38881_018_2-S_HM_E_Left,Quick,,,,,,,,80.3111,80.904,3.87045,4.328930000000001,0.21675300000000003,2.79586,204.90900000000002,4.08665
363,VPX38881_018_2-S_HM_W_Left,Quick,,,,,,,,79.5108,79.6714,3.8318800000000004,4.28579,0.28865100000000005,2.78124,195.75,4.295780000000001
